-871.00,-534.00,293.00
-495.00,312.00,615.00
148.00,-191.00,513.00
364.00,-4.00,256.00
144.00,-85.00,177.00
-203.00,17.00,105.00
-77.00,8.00,70.00
-252.00,-374.00,210.00
-559.00,-1995.00,291.00
-1119.00,-1998.00,151.00
-1005.00,-1998.00,-253.00
-1069.00,-929.00,276.00
-557.00,-218.00,830.00
421.00,77.00,463.00
274.00,3.00,342.00
67.00,-56.00,267.00
-224.00,-13.00,78.00
-214.00,25.00,38.00
-247.00,-277.00,114.00
-545.00,-1408.00,194.00
-993.00,-1998.00,-76.00
-936.00,-1998.00,-363.00
-1015.00,-1070.00,-362.00
-1563.00,-107.00,688.00
123.00,-227.00,686.00
340.00,4.00,319.00
219.00,31.00,203.00
-87.00,22.00,81.00
-386.00,44.00,169.00
-366.00,11.00,10.00
-450.00,-1074.00,59.00
-1075.00,-1998.00,-186.00
-1492.00,-1998.00,-520.00
-839.00,-1648.00,-735.00
-985.00,-363.00,425.00
-101.00,4.00,730.00
116.00,-35.00,360.00
142.00,-2.00,286.00
-163.00,-57.00,281.00
-409.00,-2.00,188.00
-308.00,-18.00,67.00
-439.00,-871.00,17.00
-891.00,-1998.00,-90.00
-1417.00,-1998.00,-153.00
-835.00,-1998.00,-336.00
-1123.00,-642.00,83.00
-520.00,308.00,519.00
-59.00,95.00,444.00
-6.00,-48.00,375.00
-180.00,-31.00,203.00
-369.00,70.00,75.00
-376.00,37.00,50.00
-467.00,-312.00,79.00
-618.00,-1998.00,-74.00
-1157.00,-1998.00,-241.00
-1286.00,-1998.00,-450.00
-947.00,-1337.00,24.00
-465.00,-11.00,668.00
139.00,-145.00,617.00
246.00,-17.00,411.00
-8.00,-115.00,303.00
-70.00,-37.00,190.00
-247.00,26.00,80.00
-293.00,-56.00,69.00
-580.00,-888.00,72.00
-982.00,-1998.00,-130.00
-1013.00,-1998.00,183.00
-634.00,-1998.00,-275.00
-831.00,-811.00,181.00
-335.00,140.00,524.00
-226.00,114.00,467.00
181.00,-75.00,419.00
70.00,-67.00,316.00
-204.00,22.00,145.00
-247.00,-36.00,134.00
-354.00,-342.00,148.00
-618.00,-1529.00,81.00
-1117.00,-1998.00,-380.00
-1056.00,-1998.00,-467.00
-877.00,-1462.00,-442.00
-768.00,-308.00,512.00
202.00,111.00,822.00
83.00,-113.00,615.00
152.00,-53.00,425.00
-219.00,-103.00,164.00
-432.00,-12.00,26.00
-351.00,-154.00,79.00
-486.00,-1263.00,-32.00
-1013.00,-1998.00,-315.00
-964.00,-1998.00,-346.00
-880.00,-1938.00,-307.00
-786.00,-498.00,310.00
-96.00,226.00,703.00
32.00,-239.00,674.00
-111.00,-23.00,361.00
-249.00,-23.00,138.00
-272.00,-42.00,151.00
-317.00,-59.00,164.00
-398.00,-764.00,78.00
-809.00,-1998.00,-265.00
-1241.00,-1998.00,-288.00
-651.00,-1998.00,-517.00
-672.00,-402.00,35.00
-146.00,-10.00,580.00
90.00,-129.00,536.00
-14.00,4.00,392.00
-126.00,-26.00,146.00
-379.00,0.00,47.00
-398.00,-95.00,100.00
-349.00,-636.00,118.00
-742.00,-1998.00,-335.00
-1027.00,-1998.00,-469.00
-685.00,-1998.00,-594.00
-741.00,-633.00,-341.00
-787.00,263.00,373.00
185.00,-176.00,558.00
82.00,-68.00,379.00
-72.00,29.00,221.00
-178.00,-22.00,111.00
-246.00,-65.00,102.00
-386.00,-221.00,54.00
-507.00,-1241.00,-77.00
-1232.00,-1998.00,-497.00
-1643.00,-1998.00,-346.00
-529.00,-1198.00,79.00
-276.00,-397.00,710.00
168.00,27.00,435.00
93.00,165.00,87.00
-51.00,12.00,113.00
-350.00,2.00,86.00
-247.00,-126.00,159.00
-324.00,-504.00,170.00
-442.00,-1975.00,-126.00
-1232.00,-1998.00,-285.00
-860.00,-1998.00,-392.00
-457.00,-1143.00,-171.00
-612.00,-135.00,375.00
-146.00,83.00,530.00
41.00,45.00,373.00
-98.00,60.00,236.00
-406.00,17.00,118.00
-333.00,-4.00,95.00
-333.00,-275.00,110.00
-457.00,-1410.00,11.00
-1461.00,-1998.00,-199.00
-997.00,-1998.00,-70.00
-468.00,-1994.00,-70.00
-612.00,-649.00,266.00
-75.00,475.00,272.00
-26.00,-32.00,334.00
-48.00,-186.00,325.00
67.00,-98.00,149.00
-166.00,4.00,-29.00
-212.00,-6.00,75.00
-351.00,-671.00,79.00
-743.00,-1998.00,-83.00
-1245.00,-1998.00,-49.00
-1006.00,-1998.00,-270.00
-794.00,-1396.00,-68.00
-622.00,-84.00,392.00
211.00,114.00,359.00
140.00,-7.00,317.00
-110.00,-35.00,194.00
-338.00,8.00,66.00
-201.00,75.00,40.00
-231.00,-175.00,196.00
-470.00,-1330.00,161.00
-1409.00,-1998.00,-13.00
-1207.00,-1998.00,88.00
-601.00,-1998.00,-185.00
-732.00,-739.00,152.00
222.00,178.00,5.00
103.00,59.00,163.00
63.00,-167.00,339.00
39.00,-37.00,109.00
-97.00,52.00,-33.00
-164.00,-3.00,68.00
-318.00,-420.00,220.00
-422.00,-1445.00,197.00
-1244.00,-1998.00,-177.00
-895.00,-1998.00,-197.00
-757.00,-1998.00,-280.00
-807.00,-706.00,-48.00
-73.00,289.00,163.00
171.00,-166.00,282.00
299.00,-55.00,170.00
-18.00,-17.00,15.00
-206.00,-21.00,48.00
-126.00,29.00,96.00
-244.00,-259.00,174.00
-420.00,-1517.00,11.00
-1397.00,-1998.00,-263.00
-1269.00,-1998.00,-259.00
-753.00,-1998.00,-250.00
-768.00,-537.00,231.00
127.00,275.00,262.00
240.00,-263.00,402.00
-15.00,-16.00,167.00
-258.00,102.00,-111.00
-204.00,149.00,-27.00
-154.00,-18.00,125.00
-238.00,-391.00,154.00
-750.00,-1830.00,-69.00
-1075.00,-1998.00,-305.00
-1014.00,-1998.00,-331.00
-874.00,-1953.00,-144.00
-756.00,-638.00,275.00
245.00,285.00,299.00
104.00,160.00,331.00
28.00,-115.00,341.00
-88.00,-91.00,172.00
-203.00,-92.00,1.00
-309.00,-102.00,91.00
-291.00,-866.00,111.00
-656.00,-1878.00,-259.00
-1140.00,-1998.00,-393.00
-783.00,-1998.00,-439.00
-668.00,-1870.00,-106.00
-289.00,-346.00,264.00
41.00,129.00,405.00
-2.00,-147.00,423.00
-4.00,13.00,184.00
-192.00,14.00,49.00
-280.00,18.00,74.00
-292.00,-43.00,169.00
-476.00,-531.00,111.00
-649.00,-1919.00,-223.00
-1298.00,-1998.00,-396.00
-977.00,-1998.00,-493.00
-773.00,-1437.00,-614.00
-460.00,-308.00,326.00
34.00,-50.00,546.00
379.00,-58.00,347.00
246.00,41.00,172.00
-201.00,42.00,128.00
-297.00,62.00,100.00
-259.00,-48.00,130.00
-325.00,-862.00,99.00
-832.00,-1998.00,-335.00
-1070.00,-1998.00,-481.00
-716.00,-1998.00,-586.00
-868.00,-1336.00,102.00
-442.00,-195.00,334.00
176.00,-46.00,471.00
423.00,-81.00,293.00
144.00,45.00,64.00
-191.00,-22.00,-21.00
-230.00,101.00,-19.00
-243.00,-170.00,95.00
-281.00,-680.00,184.00
-686.00,-1996.00,-171.00
-1279.00,-1998.00,-341.00
-1070.00,-1998.00,-477.00
-527.00,-1710.00,-33.00
-125.00,-289.00,205.00
-12.00,142.00,150.00
190.00,-97.00,278.00
-16.00,-63.00,160.00
-219.00,1.00,2.00
-271.00,112.00,19.00
-253.00,-74.00,118.00
-211.00,-678.00,122.00
-886.00,-1998.00,-161.00
-996.00,-1998.00,-273.00
-901.00,-1998.00,-585.00
-682.00,-1526.00,-88.00
-616.00,-273.00,401.00
219.00,554.00,273.00
296.00,-18.00,435.00
44.00,-18.00,194.00
-228.00,34.00,-67.00
-395.00,89.00,-92.00
-445.00,-65.00,76.00
-284.00,-1102.00,150.00
-862.00,-1998.00,-281.00
-1197.00,-1998.00,-537.00
-737.00,-1998.00,-723.00
-884.00,-704.00,273.00
152.00,72.00,788.00
253.00,-91.00,567.00
307.00,-47.00,205.00
-87.00,-59.00,38.00
-376.00,35.00,-41.00
-265.00,43.00,40.00
-288.00,-507.00,171.00
-303.00,-1957.00,-184.00
-1525.00,-1998.00,-659.00
-1145.00,-1998.00,-943.00
-876.00,-1476.00,17.00
72.00,-418.00,725.00
205.00,-272.00,1013.00
635.00,48.00,298.00
80.00,-75.00,122.00
-371.00,73.00,-134.00
-366.00,45.00,-104.00
-388.00,-198.00,85.00
-455.00,-1223.00,-7.00
-1127.00,-1998.00,-348.00
-980.00,-1998.00,-615.00
-862.00,-1997.00,-622.00
-765.00,-720.00,400.00
284.00,356.00,559.00
534.00,-77.00,468.00
215.00,-110.00,148.00
-380.00,-9.00,-151.00
-277.00,170.00,-217.00
-292.00,-2.00,106.00
-392.00,-831.00,180.00
-913.00,-1998.00,-304.00
-1367.00,-1998.00,-323.00
-757.00,-1998.00,-452.00
-714.00,-1100.00,221.00
100.00,141.00,411.00
611.00,-152.00,538.00
388.00,-215.00,263.00
-339.00,65.00,-110.00
-431.00,93.00,-66.00
-211.00,14.00,90.00
-236.00,-190.00,188.00
-604.00,-1939.00,-95.00
-1573.00,-1998.00,-408.00
-1239.00,-1998.00,-466.00
-607.00,-1878.00,-15.00
-212.00,-356.00,343.00
197.00,240.00,225.00
337.00,-48.00,387.00
70.00,18.00,155.00
-171.00,0.00,-51.00
-302.00,120.00,-147.00
-246.00,-32.00,106.00
-433.00,-737.00,130.00
-800.00,-1998.00,-264.00
-1320.00,-1998.00,-488.00
-734.00,-1998.00,-629.00
-761.00,-925.00,-8.00
166.00,88.00,423.00
125.00,-311.00,628.00
39.00,-123.00,377.00
-217.00,-75.00,133.00
-111.00,2.00,54.00
-67.00,-35.00,33.00
-60.00,-204.00,50.00
-190.00,-1338.00,-47.00
-819.00,-1998.00,-729.00
-1394.00,-1998.00,-677.00
-905.00,-1998.00,-263.00
-240.00,-742.00,395.00
-39.00,232.00,539.00
59.00,12.00,251.00
317.00,-62.00,109.00
-352.00,-46.00,-42.00
-175.00,69.00,31.00
-116.00,-47.00,67.00
-75.00,-661.00,175.00
-632.00,-1998.00,-307.00
-1292.00,-1998.00,-683.00
-1108.00,-1998.00,-808.00
-743.00,-1525.00,-27.00
95.00,-238.00,592.00
452.00,102.00,400.00
418.00,-65.00,389.00
-150.00,-85.00,48.00
-285.00,18.00,-165.00
-237.00,134.00,-153.00
41.00,-111.00,144.00
-121.00,-1264.00,11.00
-641.00,-1998.00,-509.00
-1338.00,-1998.00,-577.00
-940.00,-1998.00,-400.00
-469.00,-1270.00,56.00
214.00,68.00,246.00
489.00,-179.00,479.00
-12.00,-47.00,309.00
-162.00,-77.00,0.00
-199.00,66.00,-121.00
-240.00,63.00,-15.00
-160.00,-102.00,107.00
-194.00,-918.00,120.00
-952.00,-1998.00,-329.00
-1080.00,-1998.00,-608.00
-784.00,-1998.00,-542.00
-799.00,-1549.00,197.00
115.00,-62.00,492.00
626.00,-123.00,468.00
436.00,-223.00,148.00
-81.00,6.00,-147.00
-335.00,75.00,-128.00
-122.00,-2.00,90.00
-102.00,-96.00,145.00
-333.00,-1128.00,107.00
-1046.00,-1998.00,-515.00
-1544.00,-1998.00,-683.00
-784.00,-1998.00,-699.00
-234.00,-1326.00,176.00
193.00,297.00,271.00
541.00,47.00,323.00
212.00,-76.00,229.00
-183.00,-38.00,8.00
-108.00,37.00,-40.00
-243.00,55.00,108.00
-305.00,-105.00,228.00
-400.00,-1237.00,28.00
-772.00,-1998.00,-498.00
-1179.00,-1998.00,-911.00
-996.00,-1998.00,-726.00
-709.00,-1331.00,654.00
220.00,166.00,518.00
140.00,-123.00,457.00
193.00,-114.00,364.00
-65.00,-36.00,-18.00
-301.00,19.00,-94.00
-327.00,2.00,57.00
-250.00,-423.00,130.00
-477.00,-1713.00,-115.00
-939.00,-1998.00,-315.00
-821.00,-1998.00,-1016.00
-1293.00,-1720.00,-350.00
-278.00,-957.00,640.00
386.00,-22.00,430.00
-23.00,221.00,82.00
-135.00,94.00,122.00
86.00,-52.00,160.00
-132.00,-17.00,90.00
-162.00,-60.00,110.00
-326.00,-612.00,107.00
-554.00,-1998.00,-213.00
-1582.00,-1998.00,-581.00
-1175.00,-1998.00,-970.00
-604.00,-1458.00,-48.00
357.00,-316.00,600.00
379.00,57.00,201.00
180.00,-41.00,81.00
58.00,-37.00,-34.00
-202.00,40.00,-103.00
-195.00,82.00,-35.00
-261.00,-156.00,173.00
-437.00,-1667.00,-94.00
-1097.00,-1998.00,-315.00
-639.00,-1998.00,-585.00
-530.00,-1998.00,-467.00
-726.00,-1253.00,172.00
-100.00,0.00,398.00
210.00,-94.00,403.00
137.00,-128.00,207.00
-111.00,-39.00,-68.00
-31.00,35.00,-160.00
-6.00,68.00,-53.00
-40.00,-188.00,134.00
-334.00,-1333.00,-186.00
-1053.00,-1998.00,-773.00
-858.00,-1998.00,-909.00
-623.00,-1998.00,-190.00
-382.00,-1025.00,432.00
72.00,372.00,395.00
221.00,-271.00,509.00
83.00,-68.00,179.00
-195.00,-15.00,-105.00
-200.00,105.00,-140.00
-97.00,-91.00,58.00
-208.00,-513.00,67.00
-690.00,-1998.00,-146.00
-1127.00,-1998.00,-780.00
-1046.00,-1998.00,-915.00
-803.00,-1438.00,-206.00
-170.00,-462.00,525.00
493.00,121.00,315.00
310.00,-112.00,427.00
-91.00,-63.00,249.00
-151.00,15.00,-39.00
-113.00,93.00,-18.00
-314.00,-105.00,48.00
-260.00,-1151.00,26.00
-850.00,-1998.00,-421.00
-979.00,-1998.00,-1109.00
-908.00,-1998.00,-985.00
-377.00,-1111.00,271.00
124.00,96.00,537.00
311.00,-96.00,366.00
195.00,-103.00,69.00
-271.00,-70.00,-75.00
-243.00,55.00,29.00
-182.00,-42.00,135.00
-106.00,-359.00,138.00
-596.00,-1672.00,-144.00
-1125.00,-1998.00,-516.00
-1202.00,-1998.00,-807.00
-549.00,-1984.00,-435.00
-296.00,-619.00,484.00
228.00,119.00,429.00
332.00,-33.00,315.00
-16.00,-64.00,59.00
-78.00,-5.00,-75.00
-219.00,76.00,-99.00
-263.00,-33.00,54.00
-326.00,-585.00,219.00
-701.00,-1863.00,-15.00
-1172.00,-1998.00,-350.00
-933.00,-1998.00,-938.00
-875.00,-1622.00,-135.00
-116.00,-609.00,631.00
540.00,147.00,370.00
351.00,-33.00,39.00
-80.00,36.00,-123.00
-159.00,-75.00,-193.00
-85.00,45.00,-73.00
-82.00,3.00,-18.00
-127.00,-563.00,131.00
-731.00,-1998.00,-218.00
-857.00,-1998.00,-465.00
-1044.00,-1998.00,-792.00
-719.00,-1866.00,-347.00
-333.00,-541.00,262.00
365.00,168.00,561.00
212.00,-233.00,452.00
87.00,-162.00,16.00
-138.00,18.00,-191.00
-215.00,53.00,-103.00
-52.00,-43.00,156.00
-323.00,-780.00,211.00
-607.00,-1998.00,-295.00
-753.00,-1998.00,-646.00
-872.00,-1998.00,-851.00
-1077.00,-1313.00,-260.00
-486.00,-187.00,643.00
212.00,48.00,541.00
242.00,-199.00,192.00
41.00,0.00,-189.00
-208.00,-19.00,-220.00
-233.00,28.00,56.00
-233.00,-155.00,303.00
-267.00,-860.00,114.00
-663.00,-1998.00,-150.00
-947.00,-1998.00,-373.00
-844.00,-1998.00,-416.00
-680.00,-1647.00,76.00
11.00,-225.00,339.00
117.00,290.00,287.00
165.00,-77.00,204.00
14.00,-83.00,-117.00
-323.00,59.00,-323.00
-302.00,16.00,-35.00
-391.00,-323.00,205.00
-354.00,-1753.00,-32.00
-727.00,-1998.00,-589.00
-957.00,-1998.00,-869.00
-948.00,-1513.00,-58.00
199.00,-564.00,891.00
344.00,54.00,431.00
229.00,93.00,66.00
7.00,-118.00,-76.00
-184.00,97.00,-319.00
-206.00,46.00,-119.00
-268.00,-291.00,84.00
-241.00,-1855.00,-199.00
-797.00,-1998.00,-612.00
-642.00,-1998.00,-717.00
-681.00,-1998.00,-299.00
-485.00,-402.00,179.00
160.00,78.00,414.00
18.00,20.00,458.00
-45.00,-129.00,249.00
-276.00,-46.00,93.00
-331.00,24.00,-36.00
-256.00,-195.00,5.00
-439.00,-1244.00,-57.00
-574.00,-1998.00,-573.00
-553.00,-1998.00,-546.00
-685.00,-1998.00,-428.00
-279.00,-970.00,-28.00
-268.00,310.00,125.00
83.00,-88.00,328.00
106.00,-123.00,313.00
-188.00,-87.00,171.00
-106.00,-108.00,32.00
-82.00,-116.00,9.00
-143.00,-1140.00,-182.00
-419.00,-1998.00,-534.00
-804.00,-1998.00,-677.00
-829.00,-1998.00,-690.00
-538.00,-709.00,-135.00
-252.00,187.00,516.00
442.00,-215.00,667.00
28.00,-78.00,383.00
-281.00,-24.00,84.00
-372.00,88.00,-54.00
-196.00,-100.00,106.00
-388.00,-711.00,152.00
-583.00,-1998.00,-423.00
-639.00,-1998.00,-1086.00
-928.00,-1998.00,-869.00
-451.00,-932.00,548.00
-122.00,568.00,560.00
277.00,-171.00,516.00
9.00,-149.00,22.00
-386.00,79.00,-61.00
-294.00,-1.00,98.00
-72.00,40.00,196.00
-184.00,-422.00,95.00
-551.00,-1998.00,-497.00
-985.00,-1998.00,-784.00
-1452.00,-1998.00,-601.00
-773.00,-1421.00,411.00
-132.00,-382.00,752.00
277.00,-32.00,440.00
445.00,-2.00,221.00
-88.00,15.00,-52.00
-304.00,-8.00,-70.00
-146.00,-18.00,8.00
-258.00,-565.00,162.00
-498.00,-1998.00,-98.00
-895.00,-1998.00,-458.00
-991.00,-1998.00,-772.00
-786.00,-1360.00,36.00
-390.00,-509.00,542.00
-56.00,200.00,431.00
357.00,-35.00,378.00
-35.00,-58.00,244.00
-383.00,-2.00,97.00
-304.00,43.00,-124.00
-404.00,-192.00,-40.00
-439.00,-1200.00,-89.00
-933.00,-1998.00,-710.00
-929.00,-1998.00,-1111.00
-534.00,-1875.00,-687.00
-171.00,-1175.00,657.00
-95.00,91.00,760.00
133.00,-86.00,519.00
82.00,-135.00,356.00
-203.00,0.00,93.00
-270.00,10.00,-13.00
-353.00,-107.00,38.00
-269.00,-1098.00,-98.00
-828.00,-1998.00,-767.00
-980.00,-1998.00,-1024.00
-358.00,-1998.00,-769.00
-39.00,-966.00,544.00
-351.00,-18.00,601.00
576.00,-320.00,472.00
-226.00,-68.00,73.00
-242.00,-3.00,-55.00
-155.00,11.00,121.00
-213.00,-81.00,167.00
-193.00,-752.00,72.00
-998.00,-1998.00,-673.00
-891.00,-1998.00,-1131.00
-627.00,-1998.00,-912.00
122.00,-1370.00,499.00
58.00,37.00,594.00
309.00,-257.00,487.00
366.00,-140.00,233.00
-79.00,-52.00,75.00
-125.00,-18.00,115.00
-188.00,-31.00,205.00
-321.00,-338.00,154.00
-447.00,-1635.00,-379.00
-970.00,-1998.00,-735.00
-846.00,-1998.00,-1221.00
-670.00,-1699.00,-714.00
137.00,-813.00,634.00
100.00,192.00,538.00
287.00,-183.00,331.00
9.00,-129.00,137.00
-185.00,-66.00,-5.00
-106.00,20.00,36.00
-186.00,-130.00,132.00
-363.00,-1183.00,-97.00
-642.00,-1750.00,-388.00
-745.00,-1998.00,-810.00
-645.00,-1998.00,-1108.00
-670.00,-1261.00,-86.00
226.00,-747.00,689.00
290.00,193.00,592.00
-4.00,-65.00,423.00
-121.00,-196.00,227.00
-245.00,-8.00,-105.00
-202.00,49.00,-18.00
-107.00,-191.00,218.00
-201.00,-1316.00,-130.00
-1055.00,-1998.00,-1084.00
-1144.00,-1998.00,-1121.00
-1068.00,-1795.00,-382.00
-286.00,-762.00,752.00
328.00,-313.00,715.00
326.00,172.00,145.00
-132.00,216.00,-68.00
-224.00,34.00,-16.00
-47.00,163.00,16.00
-276.00,6.00,293.00
-221.00,-1070.00,228.00
-1254.00,-1998.00,-896.00
-1593.00,-1998.00,-765.00
-685.00,-1998.00,-724.00
-126.00,-1147.00,395.00
324.00,224.00,440.00
362.00,-93.00,431.00
18.00,-104.00,269.00
-414.00,-49.00,-14.00
-369.00,98.00,-126.00
-326.00,67.00,2.00
-365.00,-318.00,76.00
-515.00,-1998.00,-542.00
-995.00,-1998.00,-825.00
-997.00,-1998.00,-979.00
-534.00,-1781.00,163.00
125.00,-381.00,859.00
-335.00,200.00,700.00
389.00,-272.00,679.00
143.00,-88.00,139.00
-267.00,91.00,-215.00
-308.00,-5.00,-66.00
-271.00,-223.00,7.00
-465.00,-1773.00,-348.00
-795.00,-1998.00,-793.00
-972.00,-1998.00,-888.00
-885.00,-1661.00,-747.00
-547.00,-254.00,357.00
433.00,-190.00,1089.00
-129.00,-271.00,892.00
31.00,-170.00,262.00
-167.00,-54.00,37.00
-344.00,-29.00,57.00
-394.00,-157.00,77.00
-488.00,-1263.00,-86.00
-532.00,-1998.00,-654.00
-939.00,-1998.00,-1003.00
-1006.00,-1795.00,-855.00
-594.00,-854.00,589.00
359.00,-349.00,1047.00
-71.00,-125.00,659.00
24.00,-102.00,252.00
-54.00,-133.00,65.00
-218.00,-19.00,-22.00
-259.00,-71.00,113.00
-225.00,-1039.00,35.00
-591.00,-1998.00,-525.00
-868.00,-1998.00,-818.00
-968.00,-1998.00,-903.00
-657.00,-1186.00,323.00
64.00,-240.00,898.00
78.00,-118.00,784.00
205.00,-260.00,473.00
-35.00,-139.00,100.00
-303.00,24.00,-160.00
-268.00,-4.00,-65.00
-315.00,-568.00,-35.00
-625.00,-1998.00,-459.00
-743.00,-1998.00,-657.00
-976.00,-1998.00,-784.00
-720.00,-1181.00,37.00
107.00,-347.00,826.00
108.00,-17.00,601.00
-95.00,-84.00,265.00
-144.00,-86.00,36.00
-107.00,-10.00,-45.00
-158.00,-17.00,-8.00
-168.00,-333.00,16.00
-613.00,-1906.00,-285.00
-974.00,-1998.00,-661.00
-1053.00,-1998.00,-765.00
-639.00,-1669.00,-83.00
-24.00,-444.00,697.00
42.00,302.00,505.00
6.00,-41.00,402.00
-45.00,-161.00,144.00
-274.00,-24.00,-115.00
-177.00,0.00,-56.00
-103.00,-300.00,194.00
-532.00,-1641.00,-116.00
-821.00,-1998.00,-674.00
-969.00,-1998.00,-886.00
-834.00,-1720.00,-485.00
-163.00,-654.00,623.00
418.00,137.00,761.00
64.00,-171.00,512.00
-28.00,-70.00,56.00
-283.00,16.00,-207.00
-283.00,121.00,-121.00
